what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720144109145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1720144109646
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1720144110565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720144111920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720144124940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720144132190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720144134332
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1720144134968
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1720144134974
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1720144138197
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1720144138470
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1720144138477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720144177379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720144178463
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720144178795
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1720144179385
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1720144179386
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1720144179387
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1720144180386
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1720144180386
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1720144180386
