what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1720159963893
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1720159963893
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1720159963894
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1720159963894
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1720159963895
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1720159963895
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1720159963895
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1720159963896
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1720159963896
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1720159963896
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1720159963897
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1720159963897
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1720159963898
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1720159963898
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1720159963898
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1720159963899
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1720159963900
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1720159963900
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1720159963901
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1720159963901
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1720159963901
os,sysinfo,,,"win32",1720159963904
arch,sysinfo,,,"x86",1720159963904
ws,sysinfo,,,"win32",1720159963904
locale,sysinfo,,,"pt_BR",1720159963904
processors,sysinfo,,,"12",1720159963904
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1720159963904
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1720159963904
java.specification.name,sysinfo,,,"Java Platform API Specification",1720159963904
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1720159963904
java.specification.version,sysinfo,,,"1.6",1720159963904
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1720159963904
java.version,sysinfo,,,"1.6.0_23",1720159963904
java.vm.info,sysinfo,,,"mixed mode",1720159963904
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1720159963904
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1720159963904
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1720159963904
java.vm.specification.version,sysinfo,,,"1.0",1720159963904
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1720159963904
java.vm.version,sysinfo,,,"19.0-b09",1720159963904
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1720159964257
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1720159964748
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1720159966781
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1720159966794
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1720159967106
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1720159967171
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1720159967175
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1720159967176
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1720159967177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720159967519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720159993927
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1720159994541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1720159995084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1720159995888
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1720159997321
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1720159998705
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1720159998808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1720159999560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1720159999870
