what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1720334460021
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1720334463521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334463802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334468708
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1720334478428
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1720334478647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334480326
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1720334488595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334537712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334538414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334574964
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1720334579013
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1720334588583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334602209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334637434
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1720334637452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1720334646571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1720334663208
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1720334673419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334673716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334711640
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1720334712715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334712996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334716965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1720334743451
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1720334744936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334745233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334780865
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1720334787748
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1720334787951
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1720334796838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720334797862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335031687
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1720335040174
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1720335049987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335052096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335586485
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1720335589819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335601403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335646786
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1720335656492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1720335663280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335665526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335704402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335708282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335710247
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1720335714698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335716317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335720857
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1720335721030
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1720335721594
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1720335721594
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1720335721594
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1720335722494
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1720335722494
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1720335722494
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1720335722494
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1720335722494
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1720335722494
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1720335722509
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1720335722509
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1720335722509
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1720370993073
